사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
20240508,5호선,둔촌동,10312,10250,20240511
20240508,9호선2~3단계,둔촌오륜,1520,1477,20240511
20240508,9호선,등촌,14090,13508,20240511
20240508,경의선,디지털미디어시티,3178,2904,20240511
20240508,6호선,디지털미디어시티,17543,19018,20240511
20240508,공항철도 1호선,디지털미디어시티,16319,15553,20240511
20240508,2호선,뚝섬,27413,28941,20240511
20240508,5호선,마곡,14399,14549,20240511
20240508,공항철도 1호선,마곡나루(서울식물원),14218,13178,20240511
20240508,9호선,마곡나루(서울식물원),15624,15591,20240511
20240508,일산선,마두,9347,9736,20240511
20240508,7호선,마들,15430,14276,20240511
20240508,경춘선,마석,5000,4991,20240511
20240508,5호선,마장,6896,6550,20240511
20240508,5호선,마천,9083,8103,20240511
20240508,5호선,마포,17068,17443,20240511
20240508,6호선,마포구청,16913,15175,20240511
20240508,중앙선,망우,8669,8507,20240511
20240508,6호선,망원,16333,17314,20240511
20240508,경원선,망월사,11502,11643,20240511
20240508,분당선,망포,17827,17104,20240511
20240508,분당선,매교,6282,6137,20240511
20240508,3호선,매봉,14794,14311,20240511
20240508,분당선,매탄권선,6343,6200,20240511
20240508,7호선,먹골,11749,11730,20240511
20240508,7호선,면목,18292,17639,20240511
20240508,4호선,명동,33841,35458,20240511
20240508,5호선,명일,10606,11020,20240511
20240508,경부선,명학,11781,11489,20240511
20240508,8호선,모란,5221,4068,20240511
20240508,분당선,모란,22445,22694,20240511
20240508,5호선,목동,18989,20663,20240511
20240508,8호선,몽촌토성(평화의문),7924,7909,20240511
20240508,3호선,무악재,5198,5154,20240511
20240508,2호선,문래,26584,26923,20240511
20240508,경의선,문산,5613,5601,20240511
20240508,8호선,문정,25797,27186,20240511
20240508,분당선,미금,17573,18425,20240511
20240508,5호선,미사,20305,20805,20240511
20240508,4호선,미아(서울사이버대학),18785,18211,20240511
20240508,4호선,미아사거리,30254,30449,20240511
20240508,안산선,반월,5120,5031,20240511
20240508,7호선,반포,7573,7359,20240511
20240508,5호선,발산,27170,28082,20240511
20240508,2호선,방배,21032,21875,20240511
20240508,5호선,방이,8197,8546,20240511
20240508,경원선,방학,11588,11325,20240511
20240508,5호선,방화,8020,7630,20240511
20240508,장항선,배방,1601,1586,20240511
20240508,경의선,백마,9002,8893,20240511
20240508,일산선,백석,11083,11266,20240511
20240508,경춘선,백양리,64,69,20240511
20240508,경인선,백운,8807,8559,20240511
20240508,6호선,버티고개,2475,2442,20240511
20240508,과천선,범계,30426,31093,20240511
20240508,경춘선,별내,3857,3697,20240511
20240508,경부선,병점,19768,19427,20240511
20240508,7호선,보라매,8081,8349,20240511
20240508,신림선,보라매,4989,4586,20240511
